ordernumber,quantityordered,priceeach,sales,orderdate,status,qtr_id,month_id,year_id,productline,customername,country,territory,dealsize
10259,46,100.0,1.6413619932747974,2004-06-15,Shipped,2,6,2004,Trucks and Buses,Handji Gifts& Co,Singapore,APAC,Medium
10314,45,100.0,1.447340984510651,2004-10-22,Shipped,4,10,2004,Trucks and Buses,Heintze Collectables,Denmark,EMEA,Medium
10336,38,100.0,1.5493452785697763,2004-11-20,Shipped,4,11,2004,Trucks and Buses,"La Corne D'abondance, Co.",France,EMEA,Medium
10358,42,64.16,-0.4579289484723583,2004-12-10,Shipped,4,12,2004,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Small
10412,54,100.0,1.3194344764544899,2005-05-03,Shipped,2,5,2005,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Medium
10425,33,100.0,0.6324527477012364,2005-05-31,In Process,2,5,2005,Trucks and Buses,La Rochelle Gifts,France,EMEA,Medium
10108,36,100.0,0.10766275842626398,2003-03-03,Shipped,1,3,2003,Classic Cars,Cruz & Sons Co.,Philippines,Japan,Medium
10122,20,100.0,-0.7595865911281079,2003-05-08,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,France,EMEA,Small
10170,41,100.0,0.4679032845721502,2003-11-04,Shipped,4,11,2003,Classic Cars,Mini Auto Werke,Austria,EMEA,Medium
10181,36,100.0,0.514959519102796,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Norway,EMEA,Medium
10203,47,100.0,0.9071111799390892,2003-12-02,Shipped,4,12,2003,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10212,33,100.0,0.3529315104335982,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10225,21,100.0,-0.46354491522392816,2004-02-22,Shipped,1,2,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Small
10239,21,93.28,-0.8595278769927787,2004-04-12,Shipped,2,4,2004,Classic Cars,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
10253,41,100.0,0.751414095887793,2004-06-01,Cancelled,2,6,2004,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Medium
10266,40,100.0,0.5100912563793749,2004-07-06,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Italy,EMEA,Medium
10277,28,100.0,-0.22152349093008628,2004-08-04,Shipped,3,8,2004,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
10287,23,100.0,-0.4686205703055217,2004-08-30,Shipped,3,8,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Small
10300,23,100.0,-0.396317045014174,2003-10-04,Shipped,4,10,2003,Classic Cars,"Blauer See Auto, Co.",Germany,EMEA,Small
10310,25,100.0,-0.5616087544777728,2004-10-16,Shipped,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Small
10341,55,75.2,0.3286775199146711,2004-11-24,Shipped,4,11,2004,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
10363,46,88.45,0.2919472417435682,2005-01-06,Shipped,1,1,2005,Classic Cars,Suominen Souveniers,Finland,EMEA,Medium
10377,50,100.0,0.8995522742530597,2005-02-09,Shipped,1,2,2005,Classic Cars,"Toys of Finland, Co.",Finland,EMEA,Medium
10389,47,100.0,0.9332753632306591,2005-03-03,Shipped,1,3,2005,Classic Cars,Scandinavian Gift Ideas,Sweden,EMEA,Medium
10419,32,100.0,0.16311292576926611,2005-05-17,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
10103,35,100.0,0.21079133737443026,2003-01-29,Shipped,1,1,2003,Trucks and Buses,Baane Mini Imports,Norway,EMEA,Medium
10126,38,100.0,0.17640786746686,2003-05-28,Shipped,2,5,2003,Trucks and Buses,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium
10150,34,100.0,0.6042910485388453,2003-09-19,Shipped,3,9,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
10164,36,99.17,0.0198375524337845,2003-10-21,Resolved,4,10,2003,Trucks and Buses,Mini Auto Werke,Austria,EMEA,Medium
10174,48,93.34,0.5165968271936326,2003-11-06,Shipped,4,11,2003,Trucks and Buses,"Australian Gift Network, Co",Australia,APAC,Medium
10194,21,93.34,-0.8588402075946273,2003-11-25,Shipped,4,11,2003,Trucks and Buses,"Saveley & Henriot, Co.",France,EMEA,Small
10258,41,100.0,1.047455771791973,2004-06-15,Shipped,2,6,2004,Trucks and Buses,"Tokyo Collectables, Ltd",Japan,Japan,Medium
10270,43,96.84,0.34402455441944685,2004-07-19,Shipped,3,7,2004,Trucks and Buses,Souveniers And Things Co.,Australia,APAC,Medium
10280,24,100.0,-0.40042668832217415,2004-08-17,Shipped,3,8,2004,Trucks and Buses,Amica Models & Co.,Italy,EMEA,Small
10291,41,100.0,0.629909462466803,2004-09-08,Shipped,3,9,2004,Trucks and Buses,Scandinavian Gift Ideas,Sweden,EMEA,Medium
10304,46,98.0,0.5317037231784193,2004-10-11,Shipped,4,10,2004,Trucks and Buses,Auto Assoc. & Cie.,France,EMEA,Medium
10347,42,49.6,-0.7916778297085069,2004-11-29,Shipped,4,11,2004,Trucks and Buses,"Australian Collectors, Co.",Australia,APAC,Small
10370,27,100.0,0.2061468400900901,2005-01-20,Shipped,1,1,2005,Trucks and Buses,"Anna's Decorations, Ltd",Australia,APAC,Medium
10391,29,85.1,-0.5817203555268833,2005-03-09,Shipped,1,3,2005,Trucks and Buses,"Anna's Decorations, Ltd",Australia,APAC,Small
10424,54,100.0,1.991091001477512,2005-05-31,In Process,2,5,2005,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Large
10122,34,100.0,0.8028419430209733,2003-05-08,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,France,EMEA,Medium
10136,25,100.0,0.060568320040165,2003-07-04,Shipped,3,7,2003,Classic Cars,Alpha Cognac,France,EMEA,Medium
10148,23,100.0,-0.45393391673071676,2003-09-11,Shipped,3,9,2003,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Small
10161,28,100.0,0.1261315936909018,2003-10-17,Shipped,4,10,2003,Classic Cars,Heintze Collectables,Denmark,EMEA,Medium
10181,44,100.0,1.028441167163723,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Norway,EMEA,Medium
10212,29,100.0,0.3563643997307191,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10225,32,100.0,0.5433176952360873,2004-02-22,Shipped,1,2,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
10240,41,100.0,1.1434511451577276,2004-04-13,Shipped,2,4,2004,Classic Cars,Osaka Souveniers Co.,Japan,Japan,Medium
10253,26,100.0,-0.2615829622192237,2004-06-01,Cancelled,2,6,2004,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Medium
10266,21,100.0,-0.5497328131255707,2004-07-06,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Italy,EMEA,Small
10287,41,100.0,1.6185051723267174,2004-08-30,Shipped,3,8,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
10301,37,100.0,1.3011184566116634,2003-10-05,Shipped,4,10,2003,Classic Cars,"Norway Gifts By Mail, Co.",Norway,EMEA,Medium
10310,37,100.0,1.472560986803172,2004-10-16,Shipped,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Medium
10342,40,100.0,1.593989212513256,2004-11-24,Shipped,4,11,2004,Classic Cars,"Australian Collectors, Co.",Australia,APAC,Medium
10356,43,97.6,0.36186029722229457,2004-12-09,Shipped,4,12,2004,Classic Cars,Lyon Souveniers,France,EMEA,Medium
10377,35,100.0,1.2887131189767576,2005-02-09,Shipped,1,2,2005,Classic Cars,"Toys of Finland, Co.",Finland,EMEA,Medium
10419,38,100.0,0.5078208558267481,2005-05-17,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
10125,32,100.0,-0.1522981048495117,2003-05-21,Shipped,2,5,2003,Vintage Cars,"Australian Collectors, Co.",Australia,APAC,Medium
10139,31,100.0,-0.1903818910423727,2003-07-16,Shipped,3,7,2003,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Medium
10173,43,100.0,0.8199572702638526,2003-11-05,Shipped,4,11,2003,Vintage Cars,Rovelli Gifts,Italy,EMEA,Medium
10193,28,100.0,-0.23298464756594303,2003-11-21,Shipped,4,11,2003,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Medium
10205,36,100.0,0.1102169590479691,2003-12-03,Shipped,4,12,2003,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
10227,25,100.0,-0.31655831021588327,2004-03-02,Shipped,1,3,2004,Vintage Cars,"Saveley & Henriot, Co.",France,EMEA,Small
10244,40,100.0,0.628195746665061,2004-04-29,Shipped,2,4,2004,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
10256,34,95.55,-0.15558363641845727,2004-06-08,Shipped,2,6,2004,Vintage Cars,Danish Wholesale Imports,Denmark,EMEA,Medium
10280,50,100.0,0.9309340126607627,2004-08-17,Shipped,3,8,2004,Vintage Cars,Amica Models & Co.,Italy,EMEA,Medium
10289,38,100.0,0.5644389696078803,2004-09-03,Shipped,3,9,2004,Vintage Cars,Herkku Gifts,Norway,EMEA,Medium
10304,37,95.55,0.0008611516609874037,2004-10-11,Shipped,4,10,2004,Vintage Cars,Auto Assoc. & Cie.,France,EMEA,Medium
10332,46,95.13,0.4596512517943329,2004-11-17,Shipped,4,11,2004,Vintage Cars,"AV Stores, Co.",UK,EMEA,Medium
10356,50,50.18,-0.5592892346824209,2004-12-09,Shipped,4,12,2004,Vintage Cars,Lyon Souveniers,France,EMEA,Small
10380,27,93.16,-0.5558399723043915,2005-02-16,Shipped,1,2,2005,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
10391,35,100.0,1.0997950537623853,2005-03-09,Shipped,1,3,2005,Vintage Cars,"Anna's Decorations, Ltd",Australia,APAC,Medium
10126,42,54.99,-0.6681265611739711,2003-05-28,Shipped,2,5,2003,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small
10139,49,43.13,-0.775211968008326,2003-07-16,Shipped,3,7,2003,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Small
10173,48,44.21,-0.7704583168512634,2003-11-05,Shipped,4,11,2003,Vintage Cars,Rovelli Gifts,Italy,EMEA,Small
10193,46,53.37,-0.5887498649302089,2003-11-21,Shipped,4,11,2003,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Small
10205,48,63.61,-0.2622378854555583,2003-12-03,Shipped,4,12,2003,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
10227,31,48.52,-1.1077219527890747,2004-03-02,Shipped,1,3,2004,Vintage Cars,"Saveley & Henriot, Co.",France,EMEA,Small
10244,20,58.22,-1.2931307209954201,2004-04-29,Shipped,2,4,2004,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
10256,29,51.75,-1.109561195544448,2004-06-08,Shipped,2,6,2004,Vintage Cars,Danish Wholesale Imports,Denmark,EMEA,Small
10280,27,57.68,-1.0786651918703598,2004-08-17,Shipped,3,8,2004,Vintage Cars,Amica Models & Co.,Italy,EMEA,Small
10289,24,56.07,-1.1941936507597959,2004-09-03,Shipped,3,9,2004,Vintage Cars,Herkku Gifts,Norway,EMEA,Small
10304,37,48.52,-0.9488375756542834,2004-10-11,Shipped,4,10,2004,Vintage Cars,Auto Assoc. & Cie.,France,EMEA,Small
10332,27,89.89,-0.6040259494177149,2004-11-17,Shipped,4,11,2004,Vintage Cars,"AV Stores, Co.",UK,EMEA,Small
10347,21,58.95,-1.2529893843017408,2004-11-29,Shipped,4,11,2004,Vintage Cars,"Australian Collectors, Co.",Australia,APAC,Small
10356,22,72.41,-1.0592030563639478,2004-12-09,Shipped,4,12,2004,Vintage Cars,Lyon Souveniers,France,EMEA,Small
10391,42,100.0,0.7991307113484101,2005-03-09,Shipped,1,3,2005,Vintage Cars,"Anna's Decorations, Ltd",Australia,APAC,Medium
10110,37,100.0,1.0365840460688174,2003-03-18,Shipped,1,3,2003,Classic Cars,"AV Stores, Co.",UK,EMEA,Medium
10123,26,100.0,-0.25108235966332465,2003-05-20,Shipped,2,5,2003,Classic Cars,Atelier graphique,France,EMEA,Medium
10137,44,99.55,0.4619543985087766,2003-07-10,Shipped,3,7,2003,Classic Cars,Reims Collectables,France,EMEA,Medium
10148,47,100.0,1.2634057935860588,2003-09-11,Shipped,3,9,2003,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Medium
10161,43,100.0,1.429892737955968,2003-10-17,Shipped,4,10,2003,Classic Cars,Heintze Collectables,Denmark,EMEA,Medium
10181,42,100.0,1.0379812156396648,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Norway,EMEA,Medium
10212,38,100.0,0.5231678903315239,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10241,21,100.0,-0.5594747962660491,2004-04-13,Shipped,2,4,2004,Classic Cars,Mini Caravy,France,EMEA,Small
10253,24,100.0,-0.08671845811786642,2004-06-01,Cancelled,2,6,2004,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Medium
10266,36,100.0,0.9075205069617984,2004-07-06,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Italy,EMEA,Medium
10288,20,100.0,-0.3258091009291104,2004-09-01,Shipped,3,9,2004,Classic Cars,Handji Gifts& Co,Singapore,APAC,Small
10301,32,100.0,-0.059560974584522176,2003-10-05,Shipped,4,10,2003,Classic Cars,"Norway Gifts By Mail, Co.",Norway,EMEA,Medium
10311,29,100.0,-0.3332315642742369,2004-10-16,Shipped,4,10,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
10343,36,100.0,1.2635367782333256,2004-11-24,Shipped,4,11,2004,Classic Cars,Reims Collectables,France,EMEA,Medium
10378,34,42.64,-1.1373899753950354,2005-02-10,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
10419,37,100.0,0.9109806847270995,2005-05-17,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
10106,36,100.0,0.9527102102688904,2003-02-17,Shipped,1,2,2003,Planes,Rovelli Gifts,Italy,EMEA,Medium
10119,43,100.0,1.8459818430802932,2003-04-28,Shipped,2,4,2003,Planes,Salzburg Collectables,Austria,EMEA,Medium
10155,38,100.0,1.636035284285942,2003-10-06,Shipped,4,10,2003,Planes,"Toys of Finland, Co.",Finland,EMEA,Medium
10167,43,100.0,1.217037228453564,2003-10-23,Cancelled,4,10,2003,Planes,Scandinavian Gift Ideas,Sweden,EMEA,Medium
10178,42,100.0,1.613789725025108,2003-11-08,Shipped,4,11,2003,Planes,Alpha Cognac,France,EMEA,Medium
10186,32,100.0,1.3486113066331995,2003-11-14,Shipped,4,11,2003,Planes,"Double Decker Gift Stores, Ltd",UK,EMEA,Medium
10198,42,100.0,2.1559024339011317,2003-11-27,Shipped,4,11,2003,Planes,Cruz & Sons Co.,Philippines,Japan,Large
10210,31,100.0,1.1929033071946313,2004-01-12,Shipped,1,1,2004,Planes,Osaka Souveniers Co.,Japan,Japan,Medium
10262,49,100.0,1.6559667814450607,2004-06-24,Cancelled,2,6,2004,Planes,Euro Shopping Channel,Spain,EMEA,Medium
10284,45,100.0,1.2083758686530381,2004-08-21,Shipped,3,8,2004,Planes,"Norway Gifts By Mail, Co.",Norway,EMEA,Medium
10296,36,100.0,1.1696207861429337,2004-09-15,Shipped,3,9,2004,Planes,"Bavarian Collectables Imports, Co.",Germany,EMEA,Medium
10316,27,100.0,0.09297610485145905,2004-11-01,Shipped,4,11,2004,Planes,giftsbymail.co.uk,UK,EMEA,Medium
10327,25,100.0,-0.397877945394105,2004-11-10,Resolved,4,11,2004,Planes,Danish Wholesale Imports,Denmark,EMEA,Small
10338,41,100.0,1.1412134907669174,2004-11-22,Shipped,4,11,2004,Planes,Royale Belge,Belgium,EMEA,Medium
10351,39,99.52,0.18965914761536495,2004-12-03,Shipped,4,12,2004,Planes,"Stylish Desk Decors, Co.",UK,EMEA,Medium
10373,28,57.55,-1.049171815460755,2005-01-31,Shipped,1,1,2005,Planes,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
10386,25,54.57,-1.1840587136775167,2005-03-01,Resolved,1,3,2005,Planes,Euro Shopping Channel,Spain,EMEA,Small
10398,33,100.0,0.37184241888276215,2005-03-30,Shipped,1,3,2005,Planes,Reims Collectables,France,EMEA,Medium
10416,24,100.0,0.44665102555308983,2005-05-10,Shipped,2,5,2005,Planes,L'ordine Souveniers,Italy,EMEA,Medium
10110,42,100.0,1.3836496997771044,2003-03-18,Shipped,1,3,2003,Vintage Cars,"AV Stores, Co.",UK,EMEA,Medium
10173,24,100.0,-0.013629024942917052,2003-11-05,Shipped,4,11,2003,Vintage Cars,Rovelli Gifts,Italy,EMEA,Medium
10193,21,100.0,-0.21403553526132665,2003-11-21,Shipped,4,11,2003,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Medium
10214,30,100.0,1.3279812246886573,2004-01-26,Shipped,1,1,2004,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium
10227,26,100.0,0.09770792523397709,2004-03-02,Shipped,1,3,2004,Vintage Cars,"Saveley & Henriot, Co.",France,EMEA,Medium
10241,41,100.0,2.21774901818567,2004-04-13,Shipped,2,4,2004,Vintage Cars,Mini Caravy,France,EMEA,Large
10280,26,100.0,0.07358491936231654,2004-08-17,Shipped,3,8,2004,Vintage Cars,Amica Models & Co.,Italy,EMEA,Medium
10288,32,100.0,1.2778795971090549,2004-09-01,Shipped,3,9,2004,Vintage Cars,Handji Gifts& Co,Singapore,APAC,Medium
10302,43,100.0,2.060949480019877,2003-10-06,Shipped,4,10,2003,Vintage Cars,"UK Collectables, Ltd.",UK,EMEA,Large
10344,45,100.0,2.2465110636480334,2004-11-25,Shipped,4,11,2004,Vintage Cars,Marseille Mini Autos,France,EMEA,Large
10379,39,100.0,1.0182843993068995,2005-02-10,Shipped,1,2,2005,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
10420,37,100.0,0.9550024415960621,2005-05-29,In Process,2,5,2005,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Medium
10108,38,82.39,-0.2199189290010663,2003-03-03,Shipped,1,3,2003,Classic Cars,Cruz & Sons Co.,Philippines,Japan,Medium
10122,43,72.38,-0.23000474684062025,2003-05-08,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,France,EMEA,Medium
10170,20,63.14,-1.2394270156159772,2003-11-04,Shipped,4,11,2003,Classic Cars,Mini Auto Werke,Austria,EMEA,Small
10181,22,73.92,-1.0410725981047497,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Norway,EMEA,Small
10203,45,85.47,0.1704862698716674,2003-12-02,Shipped,4,12,2003,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10212,20,66.99,-1.197402774617836,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
10225,47,64.68,-0.26950753337887323,2004-02-22,Shipped,1,2,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
10239,46,73.92,-0.07283408550757135,2004-04-12,Shipped,2,4,2004,Classic Cars,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium
10253,23,83.93,-0.875076846162091,2004-06-01,Cancelled,2,6,2004,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Small
10266,33,74.69,-0.5834286136349897,2004-07-06,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Italy,EMEA,Small
10287,44,82.39,0.049876698207001406,2004-08-30,Shipped,3,8,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
10300,41,92.4,0.13896808912306133,2003-10-04,Shipped,4,10,2003,Classic Cars,"Blauer See Auto, Co.",Germany,EMEA,Medium
10310,20,91.63,-0.9284476322297307,2004-10-16,Shipped,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Small
10342,55,65.45,0.03600869867761482,2004-11-24,Shipped,4,11,2004,Classic Cars,"Australian Collectors, Co.",Australia,APAC,Medium
10363,22,100.0,0.0833760217455199,2005-01-06,Shipped,1,1,2005,Classic Cars,Suominen Souveniers,Finland,EMEA,Medium
10377,31,67.76,-0.7822032735561986,2005-02-09,Shipped,1,2,2005,Classic Cars,"Toys of Finland, Co.",Finland,EMEA,Small
10389,49,79.22,0.18993203229717107,2005-03-03,Shipped,1,3,2005,Classic Cars,Scandinavian Gift Ideas,Sweden,EMEA,Medium
10405,61,73.92,0.5323149848656649,2005-04-14,Shipped,2,4,2005,Classic Cars,Mini Caravy,France,EMEA,Medium
10419,39,83.93,-0.1421740831545048,2005-05-17,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
10122,31,100.0,0.30957013449460696,2003-05-08,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,France,EMEA,Medium
10136,36,100.0,0.9501560096471854,2003-07-04,Shipped,3,7,2003,Classic Cars,Alpha Cognac,France,EMEA,Medium
10148,25,100.0,0.3810713788214448,2003-09-11,Shipped,3,9,2003,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Medium
10161,48,100.0,1.4253683099316226,2003-10-17,Shipped,4,10,2003,Classic Cars,Heintze Collectables,Denmark,EMEA,Medium
10181,21,100.0,-0.1351827776066322,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Norway,EMEA,Medium
10212,41,100.0,0.7133739712440209,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10240,37,100.0,1.0874715815320213,2004-04-13,Shipped,2,4,2004,Classic Cars,Osaka Souveniers Co.,Japan,Japan,Medium
10253,33,100.0,0.5052994013668597,2004-06-01,Cancelled,2,6,2004,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Medium
10266,49,100.0,1.4570011022465874,2004-07-06,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Italy,EMEA,Medium
10287,24,100.0,-0.009437516230375245,2004-08-30,Shipped,3,8,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
10301,47,100.0,2.1581182575173976,2003-10-05,Shipped,4,10,2003,Classic Cars,"Norway Gifts By Mail, Co.",Norway,EMEA,Large
10310,24,100.0,-0.04676814070145156,2004-10-16,Shipped,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Medium
10342,22,100.0,-0.2035895096417887,2004-11-24,Shipped,4,11,2004,Classic Cars,"Australian Collectors, Co.",Australia,APAC,Medium
10356,27,64.69,-0.9753674244194737,2004-12-09,Shipped,4,12,2004,Classic Cars,Lyon Souveniers,France,EMEA,Small
10366,34,100.0,0.36788559099657353,2005-01-10,Shipped,1,1,2005,Classic Cars,Royale Belge,Belgium,EMEA,Medium
10377,36,100.0,0.4469784871712574,2005-02-09,Shipped,1,2,2005,Classic Cars,"Toys of Finland, Co.",Finland,EMEA,Medium
10406,48,100.0,1.9841488151723643,2005-04-15,Disputed,2,4,2005,Classic Cars,Danish Wholesale Imports,Denmark,EMEA,Large
10419,34,100.0,0.5790546731654161,2005-05-17,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
10104,24,100.0,-0.04139777016350718,2003-01-31,Shipped,1,1,2003,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10141,39,100.0,1.312443170906617,2003-08-01,Shipped,3,8,2003,Classic Cars,Suominen Souveniers,Finland,EMEA,Medium
10151,43,100.0,1.9522922574183188,2003-09-21,Shipped,3,9,2003,Classic Cars,"Oulu Toy Supplies, Inc.",Finland,EMEA,Large
10165,29,100.0,0.8182053506066572,2003-10-22,Shipped,4,10,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
10176,20,100.0,0.07303914999870431,2003-11-06,Shipped,4,11,2003,Classic Cars,L'ordine Souveniers,Italy,EMEA,Medium
10184,46,100.0,2.099786427934523,2003-11-14,Shipped,4,11,2003,Classic Cars,"Iberia Gift Imports, Corp.",Spain,EMEA,Large
10230,49,100.0,2.055770128759197,2004-03-15,Shipped,1,3,2004,Classic Cars,"Blauer See Auto, Co.",Germany,EMEA,Large
10246,40,100.0,1.6457281481836952,2004-05-05,Shipped,2,5,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10259,30,100.0,1.181114688940607,2004-06-15,Shipped,2,6,2004,Classic Cars,Handji Gifts& Co,Singapore,APAC,Medium
10314,42,100.0,1.2238811762732613,2004-10-22,Shipped,4,10,2004,Classic Cars,Heintze Collectables,Denmark,EMEA,Medium
10336,49,100.0,2.1432187538907836,2004-11-20,Shipped,4,11,2004,Classic Cars,"La Corne D'abondance, Co.",France,EMEA,Large
10358,20,100.0,-0.6034965531350112,2004-12-10,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
