id,ordernumber,quantityordered,priceeach,sales,orderdate,status,qtr_id,month_id,year_id,productline,customername,country,territory,dealsize
215,10126,21,100.0,2439.57,2003-05-28,Shipped,2,5,2003,Trucks and Buses,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small
216,10140,38,100.0,4829.8,2003-07-24,Shipped,3,7,2003,Trucks and Buses,Technics Stores Inc.,USA,,Medium
217,10150,30,100.0,4100.1,2003-09-19,Shipped,3,9,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
218,10164,49,100.0,6563.06,2003-10-21,Resolved,4,10,2003,Trucks and Buses,Mini Auto Werke,Austria,EMEA,Medium
219,10174,43,100.0,6817.22,2003-11-06,Shipped,4,11,2003,Trucks and Buses,"Australian Gift Network, Co",Australia,APAC,Medium
220,10183,41,100.0,6163.94,2003-11-13,Shipped,4,11,2003,Trucks and Buses,"Classic Gift Ideas, Inc",USA,,Medium
221,10194,38,100.0,4933.92,2003-11-25,Shipped,4,11,2003,Trucks and Buses,"Saveley & Henriot, Co.",France,EMEA,Medium
222,10206,28,100.0,4056.36,2003-12-05,Shipped,4,12,2003,Trucks and Buses,Canadian Gift Exchange Network,Canada,,Medium
223,10216,43,100.0,5759.42,2004-02-02,Shipped,1,2,2004,Trucks and Buses,Auto Assoc. & Cie.,France,EMEA,Medium
224,10229,25,100.0,3451.0,2004-03-11,Shipped,1,3,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,,Medium
225,10245,38,100.0,5920.4,2004-05-04,Shipped,2,5,2004,Trucks and Buses,Super Scale Inc.,USA,,Medium
226,10258,41,100.0,6668.24,2004-06-15,Shipped,2,6,2004,Trucks and Buses,"Tokyo Collectables, Ltd",Japan,Japan,Medium
227,10270,28,100.0,4094.72,2004-07-19,Shipped,3,7,2004,Trucks and Buses,Souveniers And Things Co.,Australia,APAC,Medium
228,10281,25,100.0,2938.5,2004-08-19,Shipped,3,8,2004,Trucks and Buses,Diecast Classics Inc.,USA,,Small
229,10291,41,100.0,6387.8,2004-09-08,Shipped,3,9,2004,Trucks and Buses,Scandinavian Gift Ideas,Sweden,EMEA,Medium
230,10304,39,100.0,6396.0,2004-10-11,Shipped,4,10,2004,Trucks and Buses,Auto Assoc. & Cie.,France,EMEA,Medium
231,10313,21,100.0,2669.1,2004-10-22,Shipped,4,10,2004,Trucks and Buses,Canadian Gift Exchange Network,Canada,,Small
232,10322,27,100.0,4784.13,2004-11-04,Shipped,4,11,2004,Trucks and Buses,Online Diecast Creations Co.,USA,,Medium
233,10333,33,99.21,3273.93,2004-11-18,Shipped,4,11,2004,Trucks and Buses,Mini Wheels Co.,USA,,Medium
234,10347,29,100.0,3586.43,2004-11-29,Shipped,4,11,2004,Trucks and Buses,"Australian Collectors, Co.",Australia,APAC,Medium
235,10357,49,100.0,5960.36,2004-12-10,Shipped,4,12,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,,Medium
236,10370,49,100.0,8470.14,2005-01-20,Shipped,1,1,2005,Trucks and Buses,"Anna's Decorations, Ltd",Australia,APAC,Large
237,10381,20,100.0,2952.0,2005-02-17,Shipped,1,2,2005,Trucks and Buses,Corporate Gift Ideas Co.,USA,,Small
238,10391,39,63.2,2464.8,2005-03-09,Shipped,1,3,2005,Trucks and Buses,"Anna's Decorations, Ltd",Australia,APAC,Small
239,10411,40,100.0,6232.0,2005-05-01,Shipped,2,5,2005,Trucks and Buses,Quebec Home Shopping Network,Canada,,Medium
240,10424,49,100.0,7969.36,2005-05-31,In Process,2,5,2005,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Large
241,10107,21,100.0,3036.6,2003-02-24,Shipped,1,2,2003,Motorcycles,Land of Toys Inc.,USA,,Medium
242,10121,50,100.0,8284.0,2003-05-07,Shipped,2,5,2003,Motorcycles,Reims Collectables,France,EMEA,Large
243,10134,20,100.0,2711.2,2003-07-01,Shipped,3,7,2003,Motorcycles,Lyon Souveniers,France,EMEA,Small
244,10145,49,100.0,8339.8,2003-08-25,Shipped,3,8,2003,Motorcycles,Toys4GrownUps.com,USA,,Large
245,10159,38,100.0,6238.84,2003-10-10,Shipped,4,10,2003,Motorcycles,Corporate Gift Ideas Co.,USA,,Medium
246,10169,35,100.0,4639.25,2003-11-04,Shipped,4,11,2003,Motorcycles,"Anna's Decorations, Ltd",Australia,APAC,Medium
247,10180,40,100.0,6747.6,2003-11-11,Shipped,4,11,2003,Motorcycles,Daedalus Designs Imports,France,EMEA,Medium
248,10189,28,100.0,4512.48,2003-11-18,Shipped,4,11,2003,Motorcycles,Toys4GrownUps.com,USA,,Medium
249,10201,25,100.0,4029.0,2003-12-01,Shipped,4,12,2003,Motorcycles,Mini Wheels Co.,USA,,Medium
250,10211,36,100.0,4771.8,2004-01-15,Shipped,1,1,2004,Motorcycles,Auto Canal Petit,France,EMEA,Medium
251,10224,43,100.0,6087.94,2004-02-21,Shipped,1,2,2004,Motorcycles,Daedalus Designs Imports,France,EMEA,Medium
252,10237,32,100.0,4193.28,2004-04-05,Shipped,2,4,2004,Motorcycles,Vitachrome Inc.,USA,,Medium
253,10251,46,100.0,7552.28,2004-05-18,Shipped,2,5,2004,Motorcycles,Tekni Collectables Inc.,USA,,Large
254,10263,48,100.0,6434.4,2004-06-28,Shipped,2,6,2004,Motorcycles,Gift Depot Inc.,USA,,Medium
255,10276,43,100.0,5181.5,2004-08-02,Shipped,3,8,2004,Motorcycles,Online Mini Collectables,USA,,Medium
256,10285,49,100.0,6863.92,2004-08-27,Shipped,3,8,2004,Motorcycles,Marta's Replicas Co.,USA,,Medium
257,10299,24,100.0,4157.04,2004-09-30,Shipped,3,9,2004,Motorcycles,"Toys of Finland, Co.",Finland,EMEA,Medium
258,10309,26,100.0,4660.24,2004-10-15,Shipped,4,10,2004,Motorcycles,Baane Mini Imports,Norway,EMEA,Medium
259,10319,30,100.0,4111.8,2004-11-03,Shipped,4,11,2004,Motorcycles,Microscale Inc.,USA,,Medium
260,10329,24,100.0,3542.64,2004-11-15,Shipped,4,11,2004,Motorcycles,Land of Toys Inc.,USA,,Medium
261,10341,55,100.0,8118.55,2004-11-24,Shipped,4,11,2004,Motorcycles,Salzburg Collectables,Austria,EMEA,Large
262,10362,22,100.0,3877.06,2005-01-05,Shipped,1,1,2005,Motorcycles,Technics Stores Inc.,USA,,Medium
263,10375,49,78.92,3867.08,2005-02-03,Shipped,1,2,2005,Motorcycles,La Rochelle Gifts,France,EMEA,Medium
264,10388,44,100.0,5951.44,2005-03-03,Shipped,1,3,2005,Motorcycles,FunGiftIdeas.com,USA,,Medium
265,10403,66,100.0,8648.64,2005-04-08,Shipped,2,4,2005,Motorcycles,"UK Collectables, Ltd.",UK,EMEA,Large
266,10417,21,100.0,3447.78,2005-05-13,Disputed,2,5,2005,Motorcycles,Euro Shopping Channel,Spain,EMEA,Medium
267,10104,34,100.0,5958.5,2003-01-31,Shipped,1,1,2003,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
268,10117,43,100.0,5911.64,2003-04-16,Shipped,2,4,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
269,10127,46,100.0,7366.44,2003-06-03,Shipped,2,6,2003,Classic Cars,Muscle Machine Inc,USA,,Large
270,10142,33,100.0,4985.64,2003-08-08,Shipped,3,8,2003,Classic Cars,Mini Gifts Distributors Ltd.,USA,,Medium
271,10153,42,100.0,5393.64,2003-09-28,Shipped,3,9,2003,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
272,10165,34,100.0,4880.02,2003-10-22,Shipped,4,10,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
273,10176,47,100.0,8378.69,2003-11-06,Shipped,4,11,2003,Classic Cars,L'ordine Souveniers,Italy,EMEA,Large
274,10185,33,100.0,4038.21,2003-11-14,Shipped,4,11,2003,Classic Cars,Mini Creations Ltd.,USA,,Medium
275,10196,24,100.0,3807.12,2003-11-26,Shipped,4,11,2003,Classic Cars,Super Scale Inc.,USA,,Medium
276,10208,26,100.0,3142.36,2004-01-02,Shipped,1,1,2004,Classic Cars,"Saveley & Henriot, Co.",France,EMEA,Medium
277,10220,30,100.0,4713.6,2004-02-12,Shipped,1,2,2004,Classic Cars,"Clover Collections, Co.",Ireland,EMEA,Medium
278,10230,43,100.0,7016.31,2004-03-15,Shipped,1,3,2004,Classic Cars,"Blauer See Auto, Co.",Germany,EMEA,Large
279,10247,25,100.0,4381.25,2004-05-05,Shipped,2,5,2004,Classic Cars,Suominen Souveniers,Finland,EMEA,Medium
280,10272,27,100.0,4283.01,2004-07-20,Shipped,3,7,2004,Classic Cars,Diecast Classics Inc.,USA,,Medium
281,10282,27,100.0,4364.82,2004-08-20,Shipped,3,8,2004,Classic Cars,Mini Gifts Distributors Ltd.,USA,,Medium
282,10293,24,100.0,4242.24,2004-09-09,Shipped,3,9,2004,Classic Cars,Amica Models & Co.,Italy,EMEA,Medium
283,10306,34,100.0,4982.7,2004-10-14,Shipped,4,10,2004,Classic Cars,"AV Stores, Co.",UK,EMEA,Medium
284,10314,46,100.0,6393.54,2004-10-22,Shipped,4,10,2004,Classic Cars,Heintze Collectables,Denmark,EMEA,Medium
285,10324,27,54.33,1466.91,2004-11-05,Shipped,4,11,2004,Classic Cars,Vitachrome Inc.,USA,,Small
286,10336,33,100.0,4059.33,2004-11-20,Shipped,4,11,2004,Classic Cars,"La Corne D'abondance, Co.",France,EMEA,Medium
287,10348,47,100.0,4801.52,2004-11-01,Shipped,4,11,2004,Classic Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium
288,10358,49,55.34,2711.66,2004-12-10,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
289,10372,40,100.0,5862.0,2005-01-26,Shipped,1,1,2005,Classic Cars,"Tokyo Collectables, Ltd",Japan,Japan,Medium
290,10382,37,100.0,4071.85,2005-02-17,Shipped,1,2,2005,Classic Cars,Mini Gifts Distributors Ltd.,USA,,Medium
291,10413,47,100.0,8236.75,2005-05-05,Shipped,2,5,2005,Classic Cars,Gift Depot Inc.,USA,,Large
292,10108,45,100.0,6130.35,2003-03-03,Shipped,1,3,2003,Classic Cars,Cruz & Sons Co.,Philippines,Japan,Medium
293,10122,37,99.82,3693.34,2003-05-08,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,France,EMEA,Medium
294,10135,48,100.0,6031.68,2003-07-02,Shipped,3,7,2003,Classic Cars,Mini Gifts Distributors Ltd.,USA,,Medium
295,10147,31,100.0,3494.94,2003-09-05,Shipped,3,9,2003,Classic Cars,Collectables For Less Inc.,USA,,Medium
296,10160,46,100.0,5294.14,2003-10-11,Shipped,4,10,2003,Classic Cars,"Men 'R' US Retailers, Ltd.",USA,,Medium
297,10170,47,100.0,5464.69,2003-11-04,Shipped,4,11,2003,Classic Cars,Mini Auto Werke,Austria,EMEA,Medium
298,10181,28,100.0,2860.76,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Norway,EMEA,Small
299,10191,40,100.0,5590.0,2003-11-20,Shipped,4,11,2003,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Medium
300,10203,20,100.0,2254.8,2003-12-02,Shipped,4,12,2003,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
301,10212,39,100.0,4946.76,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
302,10225,25,99.82,2495.5,2004-02-22,Shipped,1,2,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Small
303,10238,29,100.0,3167.38,2004-04-09,Shipped,2,4,2004,Classic Cars,Danish Wholesale Imports,Denmark,EMEA,Medium
304,10253,22,100.0,2402.84,2004-06-01,Cancelled,2,6,2004,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Small
305,10266,22,100.0,2454.54,2004-07-06,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Italy,EMEA,Small
306,10276,47,100.0,5464.69,2004-08-02,Shipped,3,8,2004,Classic Cars,Online Mini Collectables,USA,,Medium
307,10287,45,100.0,4756.5,2004-08-30,Shipped,3,8,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
308,10300,29,100.0,3984.6,2003-10-04,Shipped,4,10,2003,Classic Cars,"Blauer See Auto, Co.",Germany,EMEA,Medium
309,10310,24,100.0,3100.32,2004-10-16,Shipped,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Medium
310,10320,35,100.0,4850.3,2004-11-03,Shipped,4,11,2004,Classic Cars,"Volvo Model Replicas, Co",Sweden,EMEA,Medium
311,10329,46,83.63,3846.98,2004-11-15,Shipped,4,11,2004,Classic Cars,Land of Toys Inc.,USA,,Medium
312,10341,44,95.93,4220.92,2004-11-24,Shipped,4,11,2004,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
313,10363,34,96.73,3288.82,2005-01-06,Shipped,1,1,2005,Classic Cars,Suominen Souveniers,Finland,EMEA,Medium
314,10376,35,100.0,3987.2,2005-02-08,Shipped,1,2,2005,Classic Cars,Boards & Toys Co.,USA,,Medium
315,10389,25,72.38,1809.5,2005-03-03,Shipped,1,3,2005,Classic Cars,Scandinavian Gift Ideas,Sweden,EMEA,Small
316,10419,10,100.0,1092.2,2005-05-17,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,Austria,EMEA,Small
317,10105,29,100.0,4566.05,2003-02-11,Shipped,1,2,2003,Classic Cars,Danish Wholesale Imports,Denmark,EMEA,Medium
318,10117,39,100.0,5938.14,2003-04-16,Shipped,2,4,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
319,10127,42,100.0,8138.76,2003-06-03,Shipped,2,6,2003,Classic Cars,Muscle Machine Inc,USA,,Large
320,10142,46,100.0,9470.94,2003-08-08,Shipped,3,8,2003,Classic Cars,Mini Gifts Distributors Ltd.,USA,,Large
321,10153,49,100.0,7036.89,2003-09-28,Shipped,3,9,2003,Classic Cars,Euro Shopping Channel,Spain,EMEA,Large
322,10165,27,100.0,5559.03,2003-10-22,Shipped,4,10,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
323,10176,50,100.0,7872.5,2003-11-06,Shipped,4,11,2003,Classic Cars,L'ordine Souveniers,Italy,EMEA,Large
324,10185,43,100.0,7886.2,2003-11-14,Shipped,4,11,2003,Classic Cars,Mini Creations Ltd.,USA,,Large
325,10196,38,100.0,7232.16,2003-11-26,Shipped,4,11,2003,Classic Cars,Super Scale Inc.,USA,,Large
326,10208,20,100.0,3114.4,2004-01-02,Shipped,1,1,2004,Classic Cars,"Saveley & Henriot, Co.",France,EMEA,Medium
327,10220,27,100.0,5045.22,2004-02-12,Shipped,1,2,2004,Classic Cars,"Clover Collections, Co.",Ireland,EMEA,Medium
328,10231,49,100.0,6952.12,2004-03-19,Shipped,1,3,2004,Classic Cars,CAF Imports,Spain,EMEA,Medium
329,10247,27,100.0,4157.73,2004-05-05,Shipped,2,5,2004,Classic Cars,Suominen Souveniers,Finland,EMEA,Medium
330,10272,39,100.0,7962.24,2004-07-20,Shipped,3,7,2004,Classic Cars,Diecast Classics Inc.,USA,,Large
331,10282,24,100.0,3778.8,2004-08-20,Shipped,3,8,2004,Classic Cars,Mini Gifts Distributors Ltd.,USA,,Medium
332,10293,45,100.0,8253.0,2004-09-09,Shipped,3,9,2004,Classic Cars,Amica Models & Co.,Italy,EMEA,Large
333,10306,20,100.0,3633.4,2004-10-14,Shipped,4,10,2004,Classic Cars,"AV Stores, Co.",UK,EMEA,Medium
334,10314,36,100.0,6913.8,2004-10-22,Shipped,4,10,2004,Classic Cars,Heintze Collectables,Denmark,EMEA,Medium
335,10325,24,100.0,2583.6,2004-11-05,Shipped,4,11,2004,Classic Cars,Baane Mini Imports,Norway,EMEA,Small
336,10336,49,63.38,3105.62,2004-11-20,Shipped,4,11,2004,Classic Cars,"La Corne D'abondance, Co.",France,EMEA,Medium
337,10349,26,100.0,4408.56,2004-12-01,Shipped,4,12,2004,Classic Cars,Muscle Machine Inc,USA,,Medium
338,10359,49,62.09,3042.41,2004-12-15,Shipped,4,12,2004,Classic Cars,Reims Collectables,France,EMEA,Medium
339,10372,34,100.0,5941.5,2005-01-26,Shipped,1,1,2005,Classic Cars,"Tokyo Collectables, Ltd",Japan,Japan,Medium
340,10382,34,95.35,3241.9,2005-02-17,Shipped,1,2,2005,Classic Cars,Mini Gifts Distributors Ltd.,USA,,Medium
341,10396,33,100.0,6109.29,2005-03-23,Shipped,1,3,2005,Classic Cars,Mini Gifts Distributors Ltd.,USA,,Medium
342,10413,22,100.0,3387.78,2005-05-05,Shipped,2,5,2005,Classic Cars,Gift Depot Inc.,USA,,Medium
343,10108,39,89.38,3485.82,2003-03-03,Shipped,1,3,2003,Classic Cars,Cruz & Sons Co.,Philippines,Japan,Medium
344,10122,32,63.84,2042.88,2003-05-08,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,France,EMEA,Small
345,10135,24,75.01,1800.24,2003-07-02,Shipped,3,7,2003,Classic Cars,Mini Gifts Distributors Ltd.,USA,,Small
346,10147,21,63.84,1340.64,2003-09-05,Shipped,3,9,2003,Classic Cars,Collectables For Less Inc.,USA,,Small
347,10159,24,73.42,1762.08,2003-10-10,Shipped,4,10,2003,Classic Cars,Corporate Gift Ideas Co.,USA,,Small
348,10169,36,63.84,2298.24,2003-11-04,Shipped,4,11,2003,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Small
349,10181,20,81.4,1628.0,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Norway,EMEA,Small
350,10191,30,64.64,1939.2,2003-11-20,Shipped,4,11,2003,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Small
351,10203,44,82.99,3651.56,2003-12-02,Shipped,4,12,2003,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
352,10211,28,92.57,2591.96,2004-01-15,Shipped,1,1,2004,Classic Cars,Auto Canal Petit,France,EMEA,Small
353,10225,37,77.41,2864.17,2004-02-22,Shipped,1,2,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Small
354,10238,20,74.21,1484.2,2004-04-09,Shipped,2,4,2004,Classic Cars,Danish Wholesale Imports,Denmark,EMEA,Small
355,10253,25,90.17,2254.25,2004-06-01,Cancelled,2,6,2004,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Small
356,10266,35,76.61,2681.35,2004-07-06,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Italy,EMEA,Small
357,10276,38,83.79,3184.02,2004-08-02,Shipped,3,8,2004,Classic Cars,Online Mini Collectables,USA,,Medium
358,10287,41,69.43,2846.63,2004-08-30,Shipped,3,8,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Small
359,10300,22,76.61,1685.42,2003-10-04,Shipped,4,10,2003,Classic Cars,"Blauer See Auto, Co.",Germany,EMEA,Small
360,10310,49,81.4,3988.6,2004-10-16,Shipped,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Medium
361,10320,38,73.42,2789.96,2004-11-03,Shipped,4,11,2004,Classic Cars,"Volvo Model Replicas, Co",Sweden,EMEA,Small
362,10329,33,100.0,3607.56,2004-11-15,Shipped,4,11,2004,Classic Cars,Land of Toys Inc.,USA,,Medium
363,10341,36,93.56,3368.16,2004-11-24,Shipped,4,11,2004,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
364,10363,34,81.62,2775.08,2005-01-06,Shipped,1,1,2005,Classic Cars,Suominen Souveniers,Finland,EMEA,Small
365,10377,24,67.83,1627.92,2005-02-09,Shipped,1,2,2005,Classic Cars,"Toys of Finland, Co.",Finland,EMEA,Small
366,10389,36,70.26,2529.36,2005-03-03,Shipped,1,3,2005,Classic Cars,Scandinavian Gift Ideas,Sweden,EMEA,Small
367,10419,34,90.17,3065.78,2005-05-17,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
368,10104,41,100.0,4615.78,2003-01-31,Shipped,1,1,2003,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Medium
369,10115,46,100.0,5723.78,2003-04-04,Shipped,2,4,2003,Trucks and Buses,Classic Legends Inc.,USA,,Medium
370,10127,24,100.0,2559.6,2003-06-03,Shipped,2,6,2003,Trucks and Buses,Muscle Machine Inc,USA,,Small
371,10141,21,100.0,2140.11,2003-08-01,Shipped,3,8,2003,Trucks and Buses,Suominen Souveniers,Finland,EMEA,Small
372,10151,24,100.0,3327.6,2003-09-21,Shipped,3,9,2003,Trucks and Buses,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium
373,10165,48,100.0,6825.6,2003-10-22,Shipped,4,10,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
374,10175,26,100.0,3543.28,2003-11-06,Shipped,4,11,2003,Trucks and Buses,"Stylish Desk Decors, Co.",UK,EMEA,Medium
375,10184,37,100.0,4516.22,2003-11-14,Shipped,4,11,2003,Trucks and Buses,"Iberia Gift Imports, Corp.",Spain,EMEA,Medium
376,10195,49,100.0,6445.46,2003-11-25,Shipped,4,11,2003,Trucks and Buses,Mini Classics,USA,,Medium
377,10207,34,99.54,3384.36,2003-12-09,Shipped,4,12,2003,Trucks and Buses,Diecast Collectables,USA,,Medium
378,10219,48,100.0,4891.68,2004-02-10,Shipped,1,2,2004,Trucks and Buses,Signal Collectibles Ltd.,USA,,Medium
379,10229,36,100.0,4521.96,2004-03-11,Shipped,1,3,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,,Medium
380,10246,46,100.0,5069.66,2004-05-05,Shipped,2,5,2004,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Medium
381,10259,46,100.0,6541.2,2004-06-15,Shipped,2,6,2004,Trucks and Buses,Handji Gifts& Co,Singapore,APAC,Medium
382,10271,31,97.17,3012.27,2004-07-20,Shipped,3,7,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,,Medium
383,10281,41,100.0,5247.18,2004-08-19,Shipped,3,8,2004,Trucks and Buses,Diecast Classics Inc.,USA,,Medium
384,10292,21,100.0,2214.87,2004-09-08,Shipped,3,9,2004,Trucks and Buses,Land of Toys Inc.,USA,,Small
385,10305,38,100.0,4773.18,2004-10-13,Shipped,4,10,2004,Trucks and Buses,Marta's Replicas Co.,USA,,Medium
386,10314,45,100.0,6185.7,2004-10-22,Shipped,4,10,2004,Trucks and Buses,Heintze Collectables,Denmark,EMEA,Medium
387,10324,26,58.38,1517.88,2004-11-05,Shipped,4,11,2004,Trucks and Buses,Vitachrome Inc.,USA,,Small
388,10336,38,100.0,6372.6,2004-11-20,Shipped,4,11,2004,Trucks and Buses,"La Corne D'abondance, Co.",France,EMEA,Medium
389,10349,48,100.0,5232.96,2004-12-01,Shipped,4,12,2004,Trucks and Buses,Muscle Machine Inc,USA,,Medium
390,10358,42,64.16,2694.72,2004-12-10,Shipped,4,12,2004,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Small
391,10371,49,35.71,1749.79,2005-01-23,Shipped,1,1,2005,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,,Small
392,10382,32,66.58,2130.56,2005-02-17,Shipped,1,2,2005,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,,Small
393,10412,54,100.0,5951.34,2005-05-03,Shipped,2,5,2005,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Medium
394,10425,33,100.0,4692.6,2005-05-31,In Process,2,5,2005,Trucks and Buses,La Rochelle Gifts,France,EMEA,Medium
395,10108,36,100.0,3731.04,2003-03-03,Shipped,1,3,2003,Classic Cars,Cruz & Sons Co.,Philippines,Japan,Medium
396,10122,20,100.0,2142.0,2003-05-08,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,France,EMEA,Small
397,10135,29,97.89,2838.81,2003-07-02,Shipped,3,7,2003,Classic Cars,Mini Gifts Distributors Ltd.,USA,,Small
398,10147,33,97.89,3230.37,2003-09-05,Shipped,3,9,2003,Classic Cars,Collectables For Less Inc.,USA,,Medium
399,10160,50,100.0,5182.0,2003-10-11,Shipped,4,10,2003,Classic Cars,"Men 'R' US Retailers, Ltd.",USA,,Medium
400,10170,41,100.0,4391.1,2003-11-04,Shipped,4,11,2003,Classic Cars,Mini Auto Werke,Austria,EMEA,Medium
401,10181,36,100.0,4477.32,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Norway,EMEA,Medium
402,10192,27,100.0,3544.56,2003-11-20,Shipped,4,11,2003,Classic Cars,Online Diecast Creations Co.,USA,,Medium
403,10203,47,100.0,5195.85,2003-12-02,Shipped,4,12,2003,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
404,10212,33,100.0,4180.44,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
405,10225,21,100.0,2684.43,2004-02-22,Shipped,1,2,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Small
406,10239,21,93.28,1958.88,2004-04-12,Shipped,2,4,2004,Classic Cars,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
407,10253,41,100.0,4910.57,2004-06-01,Cancelled,2,6,2004,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Medium
408,10266,40,100.0,4468.4,2004-07-06,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Italy,EMEA,Medium
409,10277,28,100.0,3127.88,2004-08-04,Shipped,3,8,2004,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
410,10287,23,100.0,2675.13,2004-08-30,Shipped,3,8,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Small
411,10300,23,100.0,2807.61,2003-10-04,Shipped,4,10,2003,Classic Cars,"Blauer See Auto, Co.",Germany,EMEA,Small
412,10310,25,100.0,2504.75,2004-10-16,Shipped,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Small
413,10321,24,100.0,2984.88,2004-11-04,Shipped,4,11,2004,Classic Cars,FunGiftIdeas.com,USA,,Small
414,10329,39,64.74,2524.86,2004-11-15,Shipped,4,11,2004,Classic Cars,Land of Toys Inc.,USA,,Small
415,10341,55,75.2,4136.0,2004-11-24,Shipped,4,11,2004,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
416,10363,46,88.45,4068.7,2005-01-06,Shipped,1,1,2005,Classic Cars,Suominen Souveniers,Finland,EMEA,Medium
417,10377,50,100.0,5182.0,2005-02-09,Shipped,1,2,2005,Classic Cars,"Toys of Finland, Co.",Finland,EMEA,Medium
418,10389,47,100.0,5243.79,2005-03-03,Shipped,1,3,2005,Classic Cars,Scandinavian Gift Ideas,Sweden,EMEA,Medium
419,10405,97,93.28,9048.16,2005-04-14,Shipped,2,4,2005,Classic Cars,Mini Caravy,France,EMEA,Large
420,10419,32,100.0,3832.64,2005-05-17,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
421,10103,35,100.0,3920.0,2003-01-29,Shipped,1,1,2003,Trucks and Buses,Baane Mini Imports,Norway,EMEA,Medium
